Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-12 20:41:32,46.255871,14.420552,48284.29,20927.8,43513.21
2024-07-12 20:41:42,46.255867,14.420552,48074.13,21411.72,43042.54
2024-07-12 20:41:52,46.255863,14.420563,48228.78,20999.84,43416.84
2024-07-12 20:42:02,46.255867,14.420561,47995.86,20829.17,43240.58
2024-07-12 20:42:12,46.255867,14.420559,48103.2,21220.29,43169.64
2024-07-12 20:42:22,46.255871,14.420554,48239.44,21226.18,43318.5
2024-07-12 20:42:32,46.255875,14.42055,48098.53,21083.28,43231.51
2024-07-12 20:42:42,46.255875,14.42055,48218.93,20988.33,43411.46
2024-07-12 20:42:52,46.255875,14.42055,48309.94,21025.58,43494.55
2024-07-12 20:43:02,46.255875,14.42055,48174.15,21085.96,43314.32
2024-07-12 20:43:12,46.255871,14.420559,48136.14,20658.96,43477.52
2024-07-12 20:43:22,46.255871,14.420559,48178.38,21014.92,43353.54
2024-07-12 20:43:32,46.255867,14.420558,48322.7,20958.18,43541.21
2024-07-12 20:43:42,46.255867,14.420558,48125.21,21057.73,43273.64
2024-07-12 20:43:52,46.255871,14.420556,48309.29,20841.37,43582.39
2024-07-12 20:44:02,46.255871,14.420556,48100.35,20975.28,43286.04
2024-07-12 20:44:12,46.255867,14.420556,48109.9,20857.72,43353.41
2024-07-12 20:44:22,46.255867,14.420556,48223.89,21168.43,43329.45
2024-07-12 20:44:32,46.255867,14.420556,48305.27,20856.8,43570.56
2024-07-12 20:44:42,46.255867,14.420556,48071.78,20806.92,43335.53
2024-07-12 20:44:52,46.255867,14.420556,48203.28,20863.1,43454.43
2024-07-12 20:45:02,46.255867,14.420566,48162.81,21014.27,43336.55
2024-07-12 20:45:12,46.255867,14.420569,48089.82,21069.26,43228.66
2024-07-12 20:45:22,46.255871,14.420567,48256.92,20906.65,43493.01
2024-07-12 20:45:32,46.255871,14.420567,48220.16,21194.62,43312.49
2024-07-12 20:45:42,46.255871,14.420567,48030.34,21041.14,43176.2
2024-07-12 20:45:52,46.255871,14.420567,48029.84,20928.64,43230.29
2024-07-12 20:46:02,46.255871,14.420555,48385.26,20809.18,43681.93
