Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-06-28 09:18:03,46.257561,14.424357,45249.12,26992.23,36316.7
2024-06-28 09:18:13,46.257565,14.424341,45463.22,27027.34,36557.18
2024-06-28 09:18:23,46.257565,14.424352,45596.88,27068.22,36693.14
2024-06-28 09:18:33,46.257565,14.42433,45576.23,27164.8,36595.98
2024-06-28 09:18:43,46.257599,14.424351,45690.98,27234.36,36687.27
2024-06-28 09:18:53,46.257568,14.424338,45307.04,26993.96,36387.55
2024-06-28 09:19:03,46.257587,14.424327,45497.17,27021.97,36603.35
2024-06-28 09:19:13,46.257587,14.424343,45993.28,27388.6,36949.24
2024-06-28 09:19:23,46.257565,14.42433,45443.79,26919.19,36612.77
2024-06-28 09:19:33,46.257553,14.424313,45372.35,27036.81,36437.08
2024-06-28 09:19:43,46.257523,14.424296,45386.41,27073.42,36427.41
2024-06-28 09:19:53,46.257591,14.424453,45566.48,27056.65,36663.9
2024-06-28 09:20:03,46.257568,14.424407,45124.41,26981.82,36168.96
2024-06-28 09:20:13,46.257561,14.424377,45399.2,26674.33,36736.46
2024-06-28 09:20:23,46.257538,14.424342,45311.08,27073.78,36333.24
2024-06-28 09:20:33,46.257526,14.424346,45399.02,27003.56,36494.91
2024-06-28 09:20:43,46.25753,14.424349,45150.91,26714.55,36399.69
2024-06-28 09:20:53,46.257496,14.424317,45163.07,26911.63,36269.36
2024-06-28 09:21:03,46.257492,14.424322,45406.57,26614.48,36788.94
2024-06-28 09:21:13,46.25753,14.424364,45481.05,26789.08,36754.2
2024-06-28 09:21:23,46.257545,14.424389,45351.62,27033.44,36413.77
2024-06-28 09:21:33,46.257542,14.424391,45169.87,26928.42,36265.37
2024-06-28 09:21:43,46.257568,14.424425,45563.96,27070.38,36650.64
2024-06-28 09:21:53,46.257549,14.42438,45317.91,26762.05,36571.92
2024-06-28 09:22:03,46.257538,14.424366,45517.3,26753.84,36824.68
2024-06-28 09:22:13,46.257549,14.424389,45257.7,26824.07,36451.73
2024-06-28 09:22:23,46.257538,14.424384,45311.64,26860.29,36492.05
2024-06-28 09:22:33,46.257549,14.424371,45531.12,26966.97,36686.05
2024-06-28 09:22:43,46.257553,14.424394,45736.16,27277.33,36711.62
2024-06-28 09:22:53,46.257576,14.424434,45393.49,26849.49,36601.55
2024-06-28 09:23:03,46.257572,14.424421,45667.39,27226.56,36663.67
2024-06-28 09:23:13,46.257572,14.424417,45694.64,27007.26,36859.3
2024-06-28 09:23:23,46.257587,14.424397,45554.74,27146,36583.18
2024-06-28 09:23:33,46.257591,14.424373,45659.3,27107.97,36741.38
2024-06-28 09:23:43,46.257565,14.424395,45687.25,27118.48,36768.37
2024-06-28 09:23:53,46.257576,14.424376,45653.48,27175.49,36684.23
2024-06-28 09:24:03,46.257599,14.424386,45544.15,26984.73,36689.15
2024-06-28 09:24:13,46.257591,14.424371,45531.03,27084.34,36599.37
2024-06-28 09:24:23,46.257568,14.424402,45494.37,26867.47,36713.44
2024-06-28 09:24:33,46.257561,14.424384,45487.57,27086.2,36543.89
2024-06-28 09:24:43,46.257542,14.424378,45283.81,26941.64,36397.41
