Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-21 11:37:55,46.221703,14.610971,8098.34,8080.46,-537.8
2024-07-21 11:38:05,46.22155,14.610857,6597.1,6518.51,1015.21
2024-07-21 11:38:15,46.221581,14.609848,26302.6,26022.53,-3828.14
2024-07-21 11:38:25,46.221844,14.60834,33984.69,31296.74,13246.62
2024-07-21 11:38:35,46.222141,14.607536,32866.98,32804.57,-2024.6
2024-07-21 11:38:45,46.222023,14.606952,13383.3,13365.25,-694.82
2024-07-21 11:38:55,46.221691,14.606477,10658.73,10613.03,-986.06
2024-07-21 11:39:05,46.221569,14.606328,9226.35,9218.79,373.56
2024-07-21 11:39:15,46.221386,14.605608,15988.82,15836.29,-2203.25
2024-07-21 11:39:25,46.22097,14.604514,14959.52,14934.72,-860.97
2024-07-21 11:39:35,46.220589,14.603904,11371.22,11367.91,-274.44
2024-07-21 11:39:45,46.219826,14.602893,12377.48,12322.46,-1165.75
2024-07-21 11:39:55,46.21904,14.60162,9472.22,9465.47,357.51
2024-07-21 11:40:05,46.218132,14.600521,15226.88,15083.94,-2081.45
2024-07-21 11:40:15,46.217342,14.599417,10033.96,10002.12,-798.74
2024-07-21 11:40:25,46.216255,14.598425,11710.74,11691.83,-665.23
2024-07-21 11:40:35,46.215233,14.59722,9691.67,9685.02,359.02
2024-07-21 11:40:45,46.214386,14.595307,13568.6,13516.13,-1192.17
2024-07-21 11:40:55,46.213638,14.594118,14252.04,14242.02,-534.33
2024-07-21 11:41:05,46.212986,14.592982,13010.12,12928.11,-1458.51
2024-07-21 11:41:15,46.212116,14.591669,12828.88,12815.26,-590.92
2024-07-21 11:41:25,46.211369,14.590401,14090.51,14060.95,-912.24
2024-07-21 11:41:35,46.210316,14.588533,12107.54,12096.46,-517.81
2024-07-21 11:41:45,46.20887,14.585992,12508.16,12505.32,-266.62
2024-07-21 11:41:55,46.207596,14.5835,14266.12,14259.62,430.49
2024-07-21 11:42:05,46.206802,14.581892,15321.61,15316.03,-413.65
2024-07-21 11:42:15,46.20607,14.580532,11340.86,11331.97,-449.01
2024-07-21 11:42:25,46.205212,14.579152,10198.53,10193.14,-331.3
2024-07-21 11:42:35,46.204357,14.577962,9896.89,9894.74,206.04
2024-07-21 11:42:45,46.203445,14.57691,12016.36,11999.78,-631.07
2024-07-21 11:42:55,46.203011,14.576195,17467.77,17360.1,-1936.44
2024-07-21 11:43:05,46.20253,14.575542,10634.19,10630.28,-288.33
2024-07-21 11:43:15,46.201508,14.574635,8942.38,8940.92,-161.71
2024-07-21 11:43:25,46.200562,14.57363,6983.88,6982.75,125.83
2024-07-21 11:43:35,46.199722,14.572238,16591.36,16520.26,-1534.31
2024-07-21 11:43:45,46.199261,14.570271,19207.86,19170.98,-1189.77
2024-07-21 11:43:55,46.198875,14.568327,17480.81,17477.97,314.74
2024-07-21 11:44:05,46.198376,14.5669,15594.92,15560.15,-1040.81
2024-07-21 11:44:15,46.197887,14.565423,18547.81,18454.5,-1858.17
2024-07-21 11:44:25,46.197563,14.563842,19412.45,19393.99,-846.38
2024-07-21 11:44:35,46.197208,14.562149,17892.1,17811.1,-1700.62
2024-07-21 11:44:45,46.196606,14.559567,18350.42,17970.08,-3716.73
2024-07-21 11:44:55,46.19648,14.556252,22417.7,22409.35,-611.52
2024-07-21 11:45:05,46.19632,14.554023,13627.52,13484.04,1972.33
2024-07-21 11:45:15,46.195869,14.552506,22293.26,22073.4,-3123.25
2024-07-21 11:45:25,46.195698,14.550875,20088.42,20012.52,-1744.6
2024-07-21 11:45:35,46.195332,14.54947,12555.9,12555.58,89.67
2024-07-21 11:45:45,46.195015,14.548304,21601.36,21554.57,-1421.03
2024-07-21 11:45:55,46.194748,14.547248,21375.64,20774.77,-5032.61
2024-07-21 11:46:05,46.194984,14.545638,24572.8,24459.36,-2358.48
2024-07-21 11:46:15,46.195332,14.544314,32133.23,32116.37,-1040.77
2024-07-21 11:46:25,46.195553,14.543528,33817,28845.03,-17650.89
2024-07-21 11:46:35,46.196365,14.542107,33223.99,28501.32,-17073.62
2024-07-21 11:46:45,46.197704,14.539777,33911.05,29281.37,-17104.4
2024-07-21 11:46:55,46.199562,14.537473,33740.36,31302.95,-12591.15
